STATE,FD,FD_EXT,FD_FLX,VMS,VMS_EXT,VMS_FLX,LI,LI_EXT,LI_FLX
1,1.7146235944382235,1.6179827795866695,1.6176924545367501,0.0035935376314928324,0.00010337092701261642,7.93355335165701e-05,684.0496758007147,104.85108677588013,135.79648598927199
1,1.8765349143392782,2.0235018390960233,2.207559979721963,0.01718887752640298,5.424024395235693e-05,7.818311083986426e-06,1746.5727148631497,192.4536796775527,188.937021953631
1,1.858950736548063,2.0294079588309377,2.224024593153565,0.010198631607942038,0.0004857399695002878,4.675056645516025e-05,1919.7300511226715,245.08674201678653,220.7318070618164
1,1.6402817984757365,1.4176192823653542,1.6558710845385285,0.0037093073579797025,4.885745938672814e-05,2.8297581826704502e-05,559.0704283724909,96.6715820565394,96.45443982508097
1,1.7438065333334196,1.7677626333175616,2.0606701998641745,0.024151333416406285,0.00020271454231324284,1.7425775719980248e-05,1238.4950765313365,181.84194444361265,167.26039526363132
1,2.4615619299885685,2.3776497132464236,2.1441571847712346,6.405900491617168e-05,8.579724005505686e-08,4.284237837534647e-10,281.9135708541767,80.95372788455306,14.851742129430798
1,1.8652791112747193,2.1792797438880323,1.665189194795479,0.005770078815150558,2.370052278768603e-05,0.00025672210802342205,1433.4072562212205,163.49795229850386,191.60580088881417
1,1.719052053752269,2.080060865257132,1.7154959076634864,0.007033190166563485,1.5638587761985636e-05,0.0003123039461036999,1802.2660440480536,198.49817810609665,213.95773909789656
1,1.7661041066088183,1.952385217997084,1.6428705292117707,0.0031376943316557293,2.798258067264541e-05,2.6479996639798442e-05,869.3240083614612,122.89940833191265,107.97883023890388
1,1.7930460480752521,1.928452263400969,1.5783229262452232,0.012683635253096504,2.505016154496768e-05,0.0001726116442470088,1459.9469505121126,163.95828151167123,184.35763137381753
1,1.739876293422427,1.5551473097491095,1.5745730172642383,0.0076890612747575245,0.00022827877226714796,0.00021061139684998645,983.6519415213121,128.0571052157564,124.76162608942288
1,2.0620462308731446,2.1218984239679015,2.194788974931109,0.004707553806222862,1.1710082960535561e-05,5.190361556300816e-05,1779.3207057539007,198.5405573709364,251.07311362006465
1,1.373331734922114,1.5669621889336853,1.6301876146068732,0.010283054651433941,2.1233483423143108e-05,4.48910491027169e-05,329.6861628415352,83.05735412293582,61.229136422062936
1,1.6166954484929903,1.4239927419380058,1.7681696914401697,0.0076695375257159306,0.00013888866605984418,6.827814666965136e-05,710.7432643597172,119.25650527426123,95.11115628096327
1,1.525701548338496,2.3898922818979775,1.3804917632751512,0.00044112170287379155,1.9610212652410213e-08,5.447067830437531e-05,371.485564532196,30.753543355916886,71.5574808092451
1,1.3896004758335048,1.5785291944567332,1.6620403766828884,0.007922156328646726,0.00015165257472000054,0.00033466575977995954,687.2344431488303,130.10543610181028,123.39019816170487
1,2.3054578656905207,2.39113782527695,1.955914747261105,2.8598028133663086e-05,1.2718664904348141e-07,1.1974694311071225e-08,500.0632662105708,62.862165322236585,33.239670374676415
1,2.016048982669212,2.097077733030769,1.861705136040227,3.466454119444606e-05,1.836936533729235e-07,3.753931658134652e-10,304.4836357062386,76.31311125885414,11.401418423867169
1,1.9339010741991685,2.167033324611529,2.0303249154728373,0.0034425904266681944,1.3996761948207561e-05,7.768205747203469e-05,1966.717417085594,219.33387739805258,240.98751208764358
1,1.8979106818958895,2.1342787594989736,1.8980196320637186,0.006991772252144289,1.4023004747121327e-05,9.751719487865703e-06,1146.701348972247,144.00978897910917,131.5685393094606
1,1.797855602679797,1.6676243564584916,1.9468868080906532,0.004340877829230183,3.8153439953987824e-05,1.1055307850080833e-05,804.5333517909852,118.2162995138081,115.68576126411394
1,1.4922689070990856,1.817929394113631,1.839664121793607,0.025126658427344194,0.0003895650997208394,0.0006758122607070489,1114.9251039681326,162.93419135979266,187.78669477769753
1,1.7734726529200349,1.8987736454674167,2.047510825198323,0.0032350552601814442,7.864004637539298e-07,2.284374035478995e-05,496.095060505195,52.12442537648521,95.78766365669642
1,1.7553382177074144,1.9234509766066952,2.16682286476827,0.0004105592565148092,1.0806896813605846e-05,3.2674614396285386e-08,490.67193023405196,100.92817687593416,49.04370432402193
1,2.138971641924246,2.2909565214782033,2.321238791185336,0.00024342070425417884,2.4558928427828157e-06,2.473237449733069e-08,221.9957844194332,94.6427625152128,32.570438780157005
1,2.0119933468794717,2.201600260307574,1.923608208286364,0.011287738721899521,2.1387613247186776e-05,0.0004791047910738409,2369.3968646673666,268.61350275840266,276.8964256543259
1,1.871528158079609,2.0592517826060166,1.8260037237505888,0.0003097605412881619,1.810659283745538e-08,4.672853293304937e-05,341.6458974140168,34.590068613272564,97.02075057873714
